rownames,PredictGroup,PredictDate,PredictValue,PredictValue_StdPlus,PredictValue_StdMinus,PredictValue_StdPlus2,PredictValue_StdMinus2,PredictMessage
420B06|ADAMS74,420B06|ADAMS,2016-05-23,0.03490564804701535,0.03583736004753918,0.03492764410628807,0.03624674641003531,0.03451825774379194,XGB
420B06|ADAMS75,420B06|ADAMS,2016-05-30,0.03299823465602003,0.03579336799192537,0.033064222770906565,0.03702152590814261,0.031836064854689324,XGB
420B06|ADAMS76,420B06|ADAMS,2016-06-06,0.03299823465602003,0.03579336799192537,0.033064222770906565,0.03702152590814261,0.031836064854689324,XGB
420B06|ADAMS77,420B06|ADAMS,2016-06-13,0.03299823465602003,0.03232736620455105,0.004581499673780144,0.044813438898532634,-0.00790457302020144,XGB
420B06|ADAMS78,420B06|ADAMS,2016-06-20,0.026799166260843776,0.04729686936884228,0.02728308048784164,0.0563033865224167,0.018276563334267228,XGB
420B06|ADAMS79,420B06|ADAMS,2016-06-27,0.029660269975920528,0.029561288487965937,0.025467598960918297,0.03140351262483407,0.023625374824050163,XGB
420B06|ADAMS80,420B06|ADAMS,2016-07-04,0,0.02990790081494573,7.060722183231203e-4,0.043049179147350694,-0.012435206114081849,XGB
420B06|ADAMS81,420B06|ADAMS,2016-07-11,0,0,0,0,0,XGB
420B06|ADAMS82,420B06|ADAMS,2016-07-18,0,0,0,0,0,XGB
420B06|ADAMS83,420B06|ADAMS,2016-07-25,0.07400842432002719,0.07230151446296769,0.0017069098570594993,0.10407018760693691,-0.030061763286909723,XGB
420B06|ADAMS84,420B06|ADAMS,2016-08-01,0.062086684175028495,0.060654734039835324,0.0014319501351931704,0.08730591050077746,-0.025219226325748974,XGB
420B06|ADAMS85,420B06|ADAMS,2016-08-08,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|ADAMS86,420B06|ADAMS,2016-08-15,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|ADAMS87,420B06|ADAMS,2016-08-22,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|ADAMS88,420B06|ADAMS,2016-08-29,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|ADAMS89,420B06|ADAMS,2016-09-05,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|ADAMS90,420B06|ADAMS,2016-09-12,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|ADAMS91,420B06|ADAMS,2016-09-19,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|ADAMS92,420B06|ADAMS,2016-09-26,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|ADAMS93,420B06|ADAMS,2016-10-03,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|ADAMS94,420B06|ADAMS,2016-10-10,0.03156767700022556,0.030839608817025847,7.280681831997107e-4,0.04439027175504463,-0.012822594754819078,XGB
420B06|ADAMS95,420B06|ADAMS,2016-10-17,0.03156767700022556,0.030839608817025847,7.280681831997107e-4,0.04439027175504463,-0.012822594754819078,XGB
420B06|ADAMS96,420B06|ADAMS,2016-10-24,0,0,0,0,0,XGB
420B06|ADAMS97,420B06|ADAMS,2016-10-31,0.0725778079987549,0.0716759536572685,0.034376942004109484,0.08846109065771199,0.017591805003665993,XGB
420B06|ADAMS98,420B06|ADAMS,2016-11-07,0.07591591593177327,0.07526701501062662,0.0484296845169868,0.08734423231736918,0.036352467210244245,XGB
420B06|ADAMS99,420B06|ADAMS,2016-11-14,0.07591591593177327,0.07546498284799538,0.05681523246934165,0.08385766140046483,0.048422553916872196,XGB
420B06|ADAMS100,420B06|ADAMS,2016-11-21,0.07925403500701123,0.07809922014427104,0.03033823365104707,0.09959240899924163,0.008845044796076479,XGB
420B06|ADAMS101,420B06|ADAMS,2016-11-28,0.07400842432002719,0.07297459277331048,0.030217250335023586,0.0922160637612083,0.010975779347125764,XGB
420B06|ADAMS102,420B06|ADAMS,2016-12-05,0.07686966310211574,0.07576984073441588,0.030283241156006738,0.09623952000387312,0.009813561886549506,XGB
420B06|ADAMS103,420B06|ADAMS,2016-12-12,0.07686966310211574,0.07576984073441588,0.030283241156006738,0.09623952000387312,0.009813561886549506,XGB
420B06|ADAMS104,420B06|ADAMS,2016-12-19,0.08354591876161521,0.08217113981860147,0.025312849674460458,0.10775825720806567,-2.7426771500374536e-4,XGB
420B06|ADAMS105,420B06|ADAMS,2016-12-26,0.08354591876161521,0.08217113981860147,0.025312849674460458,0.10775825720806567,-2.7426771500374536e-4,XGB
420B06|ADAMS106,420B06|ADAMS,2017-01-02,0,0.024317671462128182,5.740968695849558e-4,0.0350026503597482,-0.010110882028035065,XGB
420B06|ADAMS107,420B06|ADAMS,2017-01-09,0,0.024317671462128182,5.740968695849558e-4,0.0350026503597482,-0.010110882028035065,XGB
420B06|ADAMS108,420B06|ADAMS,2017-01-16,0.02155383070987682,0.021157910516169803,0.004783390552713346,0.028526699894797627,-0.00258539882591448,XGB
420B06|ADAMS109,420B06|ADAMS,2017-01-23,0.2008645404945355,0.19750983033492842,0.058765281930442406,0.25994704112994205,-0.0036719288645712667,XGB
420B06|ADAMS110,420B06|ADAMS,2017-01-30,0.18417202696230106,0.1813892793303309,0.0663000331205852,0.2331812351835295,0.014508077267386565,XGB
420B06|ADAMS111,420B06|ADAMS,2017-02-06,0,0,0,0,0,XGB
420B06|ADAMS112,420B06|ADAMS,2017-02-13,0.05445684506548787,0.10570332648880791,0.05566668312947316,0.1282205964271826,0.03314941319109847,XGB
420B06|ADAMS113,420B06|ADAMS,2017-02-20,0.37162110657141056,0.3657799288119875,0.12419972312399498,0.4744947893229051,0.015484862613077355,XGB
420B06|ADAMS114,420B06|ADAMS,2017-02-27,0,0.07556263786167386,0.001783899166559931,0.10876422100905264,-0.031417683980818845,XGB
420B06|ADAMS115,420B06|ADAMS,2017-03-06,0,2.9864880222947305,0.07050565788433127,4.298725567156334,-1.2417318869772713,XGB
420B06|ADAMS116,420B06|ADAMS,2017-03-13,0.16652595843140716,0.16268524972135925,0.0038407087100479076,0.23416777069109684,-0.06764181225968968,XGB
420B06|ADAMS117,420B06|ADAMS,2017-03-20,0.05684116353415902,0.05661020111229168,0.047058026588772416,0.06090882863412409,0.042759399066940006,XGB
420B06|ADAMS118,420B06|ADAMS,2017-03-27,0.13075785572118548,0.12882209912683734,0.04876282076125321,0.1648500230841511,0.01273489680393948,XGB
420B06|ADAMS119,420B06|ADAMS,2017-04-03,0.08259216522446877,0.0817672888121579,0.04765194057921594,0.09711972761757783,0.03229950177379602,XGB
420B06|ADAMS120,420B06|ADAMS,2017-04-10,0.3816384583061563,0.3728364543140311,0.008802003992125135,0.536657634841661,-0.15501917653550473,XGB
420B06|ADAMS121,420B06|ADAMS,2017-04-17,0.08497655077292166,0.08379973326396212,0.03512875840567304,0.10570243107639414,0.01322606059324101,XGB
420B06|ADAMS122,420B06|ADAMS,2017-04-24,0.05159567040698221,0.051188740302834324,0.03435887100086138,0.05876244398592505,0.026785167317770656,XGB
420B06|ADAMS123,420B06|ADAMS,2017-05-01,0.05159567040698221,0.051188740302834324,0.03435887100086138,0.05876244398592505,0.026785167317770656,XGB
420B06|ADAMS124,420B06|ADAMS,2017-05-08,0.13361925686490395,0.13053749923080782,0.003081757634096141,0.1878945708896419,-0.05427531402473795,XGB
420B06|ADAMS125,420B06|ADAMS,2017-05-15,0.13361925686490395,0.13053749923080782,0.003081757634096141,0.1878945708896419,-0.05427531402473795,XGB
420B06|ADAMS126,420B06|ADAMS,2017-05-22,0.08497655077292166,0.08332682351440072,0.015097184414710488,0.11403122529396158,-0.015607217364850365,XGB
420B06|ADAMS127,420B06|ADAMS,2017-05-29,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
420B06|ADAMS128,420B06|ADAMS,2017-06-05,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
420B06|ADAMS129,420B06|ADAMS,2017-06-12,0.19657215326412825,0.19203846741535177,0.004533685848776475,0.2764185436516785,-0.07984639038755029,XGB
420B06|ADAMS130,420B06|ADAMS,2017-06-19,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
420B06|ADAMS131,420B06|ADAMS,2017-06-26,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
420B06|ADAMS132,420B06|ADAMS,2017-07-03,0.15984914882210433,0.1561624322047207,0.003686716617383609,0.22477888239844457,-0.06492973357634024,XGB
2,420B06|ADAMS,2017-07-10,0.15984914882210433,0.1561624322047207,0.003686716617383609,0.22477888239844457,-0.06492973357634024,XGB
112,420B06|ADAMS,2017-07-17,0.15984914882210433,0.1561624322047207,0.003686716617383609,0.22477888239844457,-0.06492973357634024,XGB
222,420B06|ADAMS,2017-07-24,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
332,420B06|ADAMS,2017-07-31,0.15984914882210433,0.1561624322047207,0.003686716617383609,0.22477888239844457,-0.06492973357634024,XGB
442,420B06|ADAMS,2017-08-07,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
552,420B06|ADAMS,2017-08-14,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
662,420B06|ADAMS,2017-08-21,0.15984914882210433,0.1561624322047207,0.003686716617383609,0.22477888239844457,-0.06492973357634024,XGB
772,420B06|ADAMS,2017-08-28,0.15984914882210433,0.1561624322047207,0.003686716617383609,0.22477888239844457,-0.06492973357634024,XGB
882,420B06|ADAMS,2017-09-04,0.37543722873772367,0.3667782481915576,0.008658980546166123,0.5279375042550432,-0.15250027551731943,XGB
992,420B06|ADAMS,2017-09-11,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
1102,420B06|ADAMS,2017-09-18,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
1212,420B06|ADAMS,2017-09-25,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
1322,420B06|ADAMS,2017-10-02,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
1432,420B06|ADAMS,2017-10-09,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
1542,420B06|ADAMS,2017-10-16,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
1652,420B06|ADAMS,2017-10-23,0.11072827693647014,0.1088915407389931,0.03292756110059424,0.1430765163942779,-0.0012574145546905557,XGB
420B06|AJAX53,420B06|AJAX,2015-12-28,0.025845466841474263,0.02572448998648435,0.020721113147831767,0.02797608760206129,0.018469515532254826,XGB
420B06|AJAX54,420B06|AJAX,2016-01-04,0.025845466841474263,0.02566950071671016,0.018391870354228387,0.02894454788977642,0.01511682318116213,XGB
420B06|AJAX55,420B06|AJAX,2016-01-11,0.025845466841474263,0.02566950071671016,0.018391870354228387,0.02894454788977642,0.01511682318116213,XGB
420B06|AJAX56,420B06|AJAX,2016-01-18,0.025845466841474263,0.02566950071671016,0.018391870354228387,0.02894454788977642,0.01511682318116213,XGB
420B06|AJAX57,420B06|AJAX,2016-01-25,0.025845466841474263,0.02566950071671016,0.018391870354228387,0.02894454788977642,0.01511682318116213,XGB
420B06|AJAX58,420B06|AJAX,2016-02-01,0.027752866589707992,0.027532908723982966,0.018435862095189312,0.03162672159451224,0.014342049224660033,XGB
420B06|AJAX59,420B06|AJAX,2016-02-08,0.03061397303326885,0.030328027398779923,0.018501849863953212,0.03564999174355958,0.01317988551917355,XGB
420B06|AJAX60,420B06|AJAX,2016-02-15,0.03061397303326885,0.030328027398779923,0.018501849863953212,0.03564999174355958,0.01317988551917355,XGB
420B06|AJAX61,420B06|AJAX,2016-02-22,0.03538250196322679,0.03500857198676269,0.01954352634911291,0.04196808373361289,0.012584014602262711,XGB
420B06|AJAX62,420B06|AJAX,2016-02-29,0.03538250196322679,0.035030567699918025,0.02047522368875049,0.04158069952614135,0.01392509186252716,XGB
420B06|AJAX63,420B06|AJAX,2016-03-07,0.03538250196322679,0.035030567699918025,0.02047522368875049,0.04158069952614135,0.01392509186252716,XGB
420B06|AJAX64,420B06|AJAX,2016-03-14,0.03538250196322679,0.0350415655643605,0.020941072691708137,0.04138700728389201,0.014595630972176633,XGB
420B06|AJAX65,420B06|AJAX,2016-03-21,0.03538250196322679,0.0350415655643605,0.020941072691708137,0.04138700728389201,0.014595630972176633,XGB
420B06|AJAX66,420B06|AJAX,2016-03-28,0.03538250196322679,0.0350415655643605,0.020941072691708137,0.04138700728389201,0.014595630972176633,XGB
420B06|AJAX67,420B06|AJAX,2016-04-04,0.0358593561068119,0.03556241107656612,0.023281319070920778,0.041089094028561965,0.017754636118924933,XGB
420B06|AJAX68,420B06|AJAX,2016-04-11,0.03538250196322679,0.035096554965239404,0.023270321038662375,0.04041854468718625,0.017948331316715527,XGB
420B06|AJAX69,420B06|AJAX,2016-04-18,0.03538250196322679,0.035096554965239404,0.023270321038662375,0.04041854468718625,0.017948331316715527,XGB
420B06|AJAX70,420B06|AJAX,2016-04-25,0.03538250196322679,0.035096554965239404,0.023270321038662375,0.04041854468718625,0.017948331316715527,XGB
420B06|AJAX71,420B06|AJAX,2016-05-02,0.03538250196322679,0.035096554965239404,0.023270321038662375,0.04041854468718625,0.017948331316715527,XGB
420B06|AJAX72,420B06|AJAX,2016-05-09,0.0358593561068119,0.035419438906979094,0.01722528491982287,0.043607091977290874,0.00903763184951109,XGB
420B06|AJAX73,420B06|AJAX,2016-05-16,0.0358593561068119,0.035419438906979094,0.01722528491982287,0.043607091977290874,0.00903763184951109,XGB
420B06|AJAX74,420B06|AJAX,2016-05-23,0.03490564804701535,0.03583736004753918,0.03492764410628807,0.03624674641003531,0.03451825774379194,XGB
420B06|AJAX75,420B06|AJAX,2016-05-30,0.03299823465602003,0.03579336799192537,0.033064222770906565,0.03702152590814261,0.031836064854689324,XGB
420B06|AJAX76,420B06|AJAX,2016-06-06,0.03299823465602003,0.03579336799192537,0.033064222770906565,0.03702152590814261,0.031836064854689324,XGB
420B06|AJAX77,420B06|AJAX,2016-06-13,0.03299823465602003,0.03232736620455105,0.004581499673780144,0.044813438898532634,-0.00790457302020144,XGB
420B06|AJAX78,420B06|AJAX,2016-06-20,0.026799166260843776,0.04729686936884228,0.02728308048784164,0.0563033865224167,0.018276563334267228,XGB
420B06|AJAX79,420B06|AJAX,2016-06-27,0.029660269975920528,0.029561288487965937,0.025467598960918297,0.03140351262483407,0.023625374824050163,XGB
420B06|AJAX80,420B06|AJAX,2016-07-04,0,0.02990790081494573,7.060722183231203e-4,0.043049179147350694,-0.012435206114081849,XGB
420B06|AJAX81,420B06|AJAX,2016-07-11,0,0,0,0,0,XGB
420B06|AJAX82,420B06|AJAX,2016-07-18,0,0,0,0,0,XGB
420B06|AJAX83,420B06|AJAX,2016-07-25,0.07400842432002719,0.07230151446296769,0.0017069098570594993,0.10407018760693691,-0.030061763286909723,XGB
420B06|AJAX84,420B06|AJAX,2016-08-01,0.062086684175028495,0.060654734039835324,0.0014319501351931704,0.08730591050077746,-0.025219226325748974,XGB
420B06|AJAX85,420B06|AJAX,2016-08-08,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|AJAX86,420B06|AJAX,2016-08-15,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|AJAX87,420B06|AJAX,2016-08-22,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|AJAX88,420B06|AJAX,2016-08-29,0.04921136444465901,0.04807636712750622,0.0011349973171527888,0.06920071569153935,-0.019989351246880338,XGB
420B06|AJAX89,420B06|AJAX,2016-09-05,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|AJAX90,420B06|AJAX,2016-09-12,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|AJAX91,420B06|AJAX,2016-09-19,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|AJAX92,420B06|AJAX,2016-09-26,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|AJAX93,420B06|AJAX,2016-10-03,0.029660269975920528,0.02897619370149504,6.840762744254863e-4,0.04170808781874244,-0.012047817842821908,XGB
420B06|AJAX94,420B06|AJAX,2016-10-10,0.03156767700022556,0.030839608817025847,7.280681831997107e-4,0.04439027175504463,-0.012822594754819078,XGB
420B06|AJAX95,420B06|AJAX,2016-10-17,0.03156767700022556,0.030839608817025847,7.280681831997107e-4,0.04439027175504463,-0.012822594754819078,XGB
420B06|AJAX96,420B06|AJAX,2016-10-24,0,0,0,0,0,XGB
420B06|AJAX97,420B06|AJAX,2016-10-31,0.0725778079987549,0.0716759536572685,0.034376942004109484,0.08846109065771199,0.017591805003665993,XGB
420B06|AJAX98,420B06|AJAX,2016-11-07,0.07591591593177327,0.07526701501062662,0.0484296845169868,0.08734423231736918,0.036352467210244245,XGB
420B06|AJAX99,420B06|AJAX,2016-11-14,0.07591591593177327,0.07546498284799538,0.05681523246934165,0.08385766140046483,0.048422553916872196,XGB
420B06|AJAX100,420B06|AJAX,2016-11-21,0.07925403500701123,0.07809922014427104,0.03033823365104707,0.09959240899924163,0.008845044796076479,XGB
420B06|AJAX101,420B06|AJAX,2016-11-28,0.07400842432002719,0.07297459277331048,0.030217250335023586,0.0922160637612083,0.010975779347125764,XGB
420B06|AJAX102,420B06|AJAX,2016-12-05,0.07686966310211574,0.07576984073441588,0.030283241156006738,0.09623952000387312,0.009813561886549506,XGB
420B06|AJAX103,420B06|AJAX,2016-12-12,0.07686966310211574,0.07576984073441588,0.030283241156006738,0.09623952000387312,0.009813561886549506,XGB
420B06|AJAX104,420B06|AJAX,2016-12-19,0.08354591876161521,0.08217113981860147,0.025312849674460458,0.10775825720806567,-2.7426771500374536e-4,XGB
420B06|AJAX105,420B06|AJAX,2016-12-26,0.08354591876161521,0.08217113981860147,0.025312849674460458,0.10775825720806567,-2.7426771500374536e-4,XGB
420B06|AJAX106,420B06|AJAX,2017-01-02,0,0,0,0,0,XGB
420B06|AJAX107,420B06|AJAX,2017-01-09,0,0.024317671462128182,5.740968695849558e-4,0.0350026503597482,-0.010110882028035065,XGB
420B06|AJAX108,420B06|AJAX,2017-01-16,0.008202191637451506,0.08553524645177876,0.010027887191957602,0.11951473581474858,-0.02395160217101222,XGB
420B06|AJAX109,420B06|AJAX,2017-01-23,0,0.054132597648160356,0.0012779741226749478,0.07791800261362941,-0.0225074308427941,XGB
420B06|AJAX110,420B06|AJAX,2017-01-30,0,0.05925712971908428,0.0013989551888344623,0.08529421067759707,-0.024638125769678332,XGB
420B06|AJAX111,420B06|AJAX,2017-02-06,0,0.004286278954485132,1.011914045211974e-4,0.006169633627209964,-0.0017821632682036353,XGB
420B06|AJAX112,420B06|AJAX,2017-02-13,0,0,0,0,0,XGB
420B06|AJAX113,420B06|AJAX,2017-02-20,0,0,0,0,0,XGB
420B06|AJAX114,420B06|AJAX,2017-02-27,0,0,0,0,0,XGB
420B06|AJAX115,420B06|AJAX,2017-03-06,5.336262850197841,5.304387277587445,3.9860731113699543,5.897649214266989,3.3928111746904097,XGB
420B06|AJAX116,420B06|AJAX,2017-03-13,0,0,0,0,0,XGB
420B06|AJAX117,420B06|AJAX,2017-03-20,0,0,0,0,0,XGB
420B06|AJAX118,420B06|AJAX,2017-03-27,0,0.04295189370179329,0.00101401763550215,0.06182459204099172,-0.017858680703696284,XGB
420B06|AJAX119,420B06|AJAX,2017-04-03,0,0.04295189370179329,0.00101401763550215,0.06182459204099172,-0.017858680703696284,XGB
420B06|AJAX120,420B06|AJAX,2017-04-10,0,0.030373754704976524,7.170701981406864e-4,0.04371972529141187,-0.012628900388294662,XGB
420B06|AJAX121,420B06|AJAX,2017-04-17,0,0.030373754704976524,7.170701981406864e-4,0.04371972529141187,-0.012628900388294662,XGB
420B06|AJAX122,420B06|AJAX,2017-04-24,0,0.030373754704976524,7.170701981406864e-4,0.04371972529141187,-0.012628900388294662,XGB
420B06|AJAX123,420B06|AJAX,2017-05-01,0,0.030373754704976524,7.170701981406864e-4,0.04371972529141187,-0.012628900388294662,XGB
420B06|AJAX124,420B06|AJAX,2017-05-08,0,0,0,0,0,XGB
420B06|AJAX125,420B06|AJAX,2017-05-15,0,0.030373754704976524,7.170701981406864e-4,0.04371972529141187,-0.012628900388294662,XGB
420B06|AJAX126,420B06|AJAX,2017-05-22,0,0.010342238024670363,2.441618015817269e-4,0.014886529825793955,-0.004300129999541864,XGB
420B06|AJAX127,420B06|AJAX,2017-05-29,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
420B06|AJAX128,420B06|AJAX,2017-06-05,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
420B06|AJAX129,420B06|AJAX,2017-06-12,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
420B06|AJAX130,420B06|AJAX,2017-06-19,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
420B06|AJAX131,420B06|AJAX,2017-06-26,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
420B06|AJAX132,420B06|AJAX,2017-07-03,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
3,420B06|AJAX,2017-07-10,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
113,420B06|AJAX,2017-07-17,0,0,0,0,0,XGB
223,420B06|AJAX,2017-07-24,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
333,420B06|AJAX,2017-07-31,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
443,420B06|AJAX,2017-08-07,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
553,420B06|AJAX,2017-08-14,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
663,420B06|AJAX,2017-08-21,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
773,420B06|AJAX,2017-08-28,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
883,420B06|AJAX,2017-09-04,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
993,420B06|AJAX,2017-09-11,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
1103,420B06|AJAX,2017-09-18,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
1213,420B06|AJAX,2017-09-25,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
1323,420B06|AJAX,2017-10-02,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
1433,420B06|AJAX,2017-10-09,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
1543,420B06|AJAX,2017-10-16,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
1653,420B06|AJAX,2017-10-23,0,0.02757863469729095,6.510823979096643e-4,0.039696453223815945,-0.011466736128615335,XGB
420B06|ARCRAFT53,420B06|ARCRAFT,2015-12-28,0.026799166260843776,0.026656193545861566,0.020743109007824063,0.029317173814966298,0.01808212873871933,XGB
420B06|ARCRAFT54,420B06|ARCRAFT,2016-01-04,0.026799166260843776,0.02660120427608738,0.018413866214220684,0.030285634102681425,0.014729436387626638,XGB
420B06|ARCRAFT55,420B06|ARCRAFT,2016-01-11,0.026799166260843776,0.02660120427608738,0.018413866214220684,0.030285634102681425,0.014729436387626638,XGB
420B06|ARCRAFT56,420B06|ARCRAFT,2016-01-18,0.026799166260843776,0.02660120427608738,0.018413866214220684,0.030285634102681425,0.014729436387626638,XGB
420B06|ARCRAFT57,420B06|ARCRAFT,2016-01-25,0.026799166260843776,0.02660120427608738,0.018413866214220684,0.030285634102681425,0.014729436387626638,XGB
420B06|ARCRAFT58,420B06|ARCRAFT,2016-02-01,0.02870656782806691,0.028464614060396916,0.01845785799713428,0.03296781036526888,0.013954661692262317,XGB
420B06|ARCRAFT59,420B06|ARCRAFT,2016-02-08,0.03156767700022556,0.031259735400860036,0.018523845828829804,0.03699108435125352,0.012792496878436322,XGB
420B06|ARCRAFT60,420B06|ARCRAFT,2016-02-15,0.03156767700022556,0.031259735400860036,0.018523845828829804,0.03699108435125352,0.012792496878436322,XGB
420B06|ARCRAFT61,420B06|ARCRAFT,2016-02-22,0.03633621047777069,0.035940284431545705,0.019565522418873795,0.043309182736095755,0.012196624114323748,XGB
420B06|ARCRAFT62,420B06|ARCRAFT,2016-02-29,0.03633621047777069,0.03596228014470104,0.020497219758511376,0.04292179852862422,0.013537701374588198,XGB
420B06|ARCRAFT63,420B06|ARCRAFT,2016-03-07,0.03633621047777069,0.03596228014470104,0.020497219758511376,0.04292179852862422,0.013537701374588198,XGB
420B06|ARCRAFT64,420B06|ARCRAFT,2016-03-14,0.03633621047777069,0.035973278009143524,0.020963068761469025,0.04272810628637488,0.01420824048423767,XGB
420B06|ARCRAFT65,420B06|ARCRAFT,2016-03-21,0.03633621047777069,0.035973278009143524,0.020963068761469025,0.04272810628637488,0.01420824048423767,XGB
420B06|ARCRAFT66,420B06|ARCRAFT,2016-03-28,0.03633621047777069,0.035973278009143524,0.020963068761469025,0.04272810628637488,0.01420824048423767,XGB
420B06|ARCRAFT67,420B06|ARCRAFT,2016-04-04,0.03681306507610316,0.03649412396560832,0.02330331515116983,0.04243019367050774,0.017367245446270413,XGB
420B06|ARCRAFT68,420B06|ARCRAFT,2016-04-11,0.03633621047777069,0.03602826741002242,0.023292317108423263,0.041759643689669126,0.01756094082877656,XGB
420B06|ARCRAFT69,420B06|ARCRAFT,2016-04-18,0.03633621047777069,0.03602826741002242,0.023292317108423263,0.041759643689669126,0.01756094082877656,XGB
420B06|ARCRAFT70,420B06|ARCRAFT,2016-04-25,0.03633621047777069,0.03602826741002242,0.023292317108423263,0.041759643689669126,0.01756094082877656,XGB
420B06|ARCRAFT71,420B06|ARCRAFT,2016-05-02,0.03633621047777069,0.03602826741002242,0.023292317108423263,0.041759643689669126,0.01756094082877656,XGB
420B06|ARCRAFT72,420B06|ARCRAFT,2016-05-09,0.03681306507610316,0.036351151796021296,0.017247281000071925,0.044948191619236647,0.00865024117685657,XGB
420B06|ARCRAFT73,420B06|ARCRAFT,2016-05-16,0.03681306507610316,0.036351151796021296,0.017247281000071925,0.044948191619236647,0.00865024117685657,XGB
